antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"discharge_disposition_Home, metformin, num_lab_procedures_high",diabetesMed,0.061768614171203225,0.7615985825939103,0.061768614171203225,1.0,1.3130276537465762,1.0,0.014725725169624726,inf,0.25409661306042886,0.08110389854039247,1.0,0.5405519492701962
"n_active_meds_high, change, metformin",diabetesMed,0.16304456541929216,0.7615985825939103,0.16304456541929216,1.0,1.3130276537465762,1.0,0.03887005549631917,inf,0.28484362196121277,0.21408202318862332,1.0,0.6070410115943117
"n_active_meds_high, number_diagnoses_high, metformin",diabetesMed,0.06371183219740809,0.7615985825939103,0.06371183219740809,1.0,1.3130276537465762,1.0,0.015188991101401025,inf,0.25462397753632027,0.0836553975460583,1.0,0.5418276987730292
"n_active_meds_high, metformin, num_lab_procedures_high",diabetesMed,0.0785288696472202,0.7615985825939103,0.0785288696472202,1.0,1.3130276537465762,1.0,0.018721393831195345,inf,0.2587182707664634,0.10311057746426025,1.0,0.5515552887321301
"num_medications_high, num_procedures_high, metformin",diabetesMed,0.050966608084358524,0.7615985825939103,0.050966608084358524,1.0,1.3130276537465762,1.0,0.01215051160769174,inf,0.2512044564890093,0.06692056583242655,1.0,0.5334602829162133
"n_active_meds_high, num_procedures_high, metformin",diabetesMed,0.05406718390558247,0.7615985825939103,0.05406718390558247,1.0,1.3130276537465762,1.0,0.01288969327824658,inf,0.25202785372264097,0.07099170762823159,1.0,0.5354958538141158
"num_medications_high, number_diagnoses_high, metformin",diabetesMed,0.05546744395387715,0.7615985825939103,0.05546744395387715,1.0,1.3130276537465762,1.0,0.013223517258497151,inf,0.252401482489978,0.07283028779407902,1.0,0.5364151438970395
"num_medications_high, time_in_hospital_high, metformin",diabetesMed,0.07498535442296426,0.7615985825939103,0.07498535442296426,1.0,1.3130276537465762,1.0,0.017876614779132674,inf,0.2577271814516751,0.0984578439833402,1.0,0.5492289219916701
"metformin, num_medications_high, n_active_meds_high",diabetesMed,0.09578921799762813,0.7615985825939103,0.09578921799762813,1.0,1.3130276537465762,1.0,0.022836285342855464,inf,0.26365690627814736,0.12577389216164495,1.0,0.5628869460808225
"time_in_hospital_high, metformin, num_lab_procedures_high",diabetesMed,0.06179719090688271,0.7615985825939103,0.06179719090688271,1.0,1.3130276537465762,1.0,0.01473253790391555,inf,0.25410435259358527,0.08114142058459345,1.0,0.5405707102922968
"n_active_meds_high, metformin, age_num_high",diabetesMed,0.058153657107748585,0.7615985825939103,0.058153657107748585,1.0,1.3130276537465762,1.0,0.013863914281834984,inf,0.25312134957598187,0.07635735994897003,1.0,0.538178679974485
"admission_type_Urgent, n_active_meds_high",diabetesMed,0.05899667081029334,0.7615985825939103,0.05899667081029334,1.0,1.3130276537465762,1.0,0.014064889943414406,inf,0.2533481126059096,0.07746426025289857,1.0,0.5387321301264493
"admission_source_Physician_Referral, n_active_meds_high, metformin",diabetesMed,0.05586751825338992,0.7615985825939103,0.05586751825338992,1.0,1.3130276537465762,1.0,0.013318895538568742,inf,0.25250843712638277,0.07335559641289258,1.0,0.5366777982064463
"n_active_meds_high, admission_source_Emergency_Room, metformin",diabetesMed,0.08533013273893723,0.7615985825939103,0.08533013273893723,1.0,1.3130276537465762,1.0,0.020342824592412406,inf,0.2606420370225727,0.11204082398409065,1.0,0.5560204119920453
"num_medications_high, admission_source_Emergency_Room, metformin",diabetesMed,0.05199537056881992,0.7615985825939103,0.05199537056881992,1.0,1.3130276537465762,1.0,0.012395770042161545,inf,0.25147706034846556,0.06827135942366139,1.0,0.5341356797118307
"admission_source_Emergency_Room, metformin, num_lab_procedures_high",diabetesMed,0.06212582336719676,0.7615985825939103,0.06212582336719676,1.0,1.3130276537465762,1.0,0.014810884348260077,inf,0.2541933911241792,0.08157292409290458,1.0,0.5407864620464523
"time_in_hospital_high, admission_source_Emergency_Room, metformin",diabetesMed,0.054295797791018334,0.7615985825939103,0.054295797791018334,1.0,1.3130276537465762,1.0,0.012944195152573203,inf,0.2520887787632012,0.07129188398183933,1.0,0.5356459419909196
"n_active_meds_high, discharge_disposition_Home, metformin",diabetesMed,0.10479088973666538,0.7615985825939103,0.10479088973666538,1.0,1.3130276537465762,1.0,0.024982296644466287,inf,0.2663080778254832,0.1375933360849499,1.0,0.568796668042475
"num_medications_high, discharge_disposition_Home, metformin",diabetesMed,0.06629802677640133,0.7615985825939103,0.06629802677640133,1.0,1.3130276537465762,1.0,0.015805543554720962,inf,0.255329242352365,0.08705114254624591,1.0,0.543525571273123
"admission_type_Emergency, race_Caucasian, metformin",diabetesMed,0.07308500150027862,0.7615985825939103,0.07308500150027862,1.0,1.3130276537465762,1.0,0.017423567948792615,inf,0.257198791466272,0.09596262804397583,1.0,0.5479813140219879
"change, metformin, age_num_high",diabetesMed,0.059839684512838096,0.7615985825939103,0.059839684512838096,1.0,1.3130276537465762,1.0,0.014265865604993835,inf,0.2535752822991231,0.07857116055682713,1.0,0.5392855802784136
"diag_3_cat_Diabetes, n_active_meds_high",diabetesMed,0.056824838898652606,0.7615985825939103,0.056824838898652606,1.0,1.3130276537465762,1.0,0.013547122137311483,inf,0.2527647326162703,0.074612584893625,1.0,0.5373062924468125
"insulin, change, metformin",diabetesMed,0.10427650849443468,0.7615985825939103,0.10427650849443468,1.0,1.3130276537465762,1.0,0.024859667427231377,inf,0.26615514683596797,0.13691793928933246,1.0,0.5684589696446662
"change, n_active_meds_high, glipizide",diabetesMed,0.08914512695214825,0.7615985825939103,0.08914512695214825,1.0,1.3130276537465762,1.0,0.021252324620237947,inf,0.2617337014494572,0.11705001688491988,1.0,0.5585250084424599
"time_in_hospital_high, insulin, metformin",diabetesMed,0.059882549616357326,0.7615985825939103,0.059882549616357326,1.0,1.3130276537465762,1.0,0.014276084706430076,inf,0.2535868441850568,0.07862744362312858,1.0,0.5393137218115643
"insulin, admission_source_Emergency_Room, metformin",diabetesMed,0.056367611127780874,0.7615985825939103,0.056367611127780874,1.0,1.3130276537465762,1.0,0.01343811838865823,inf,0.2526422579570575,0.07401223218640951,1.0,0.5370061160932047
"insulin, discharge_disposition_Home, metformin",diabetesMed,0.06715532884678584,0.7615985825939103,0.06715532884678584,1.0,1.3130276537465762,1.0,0.016009925583445807,inf,0.255563894802947,0.08817680387227496,1.0,0.5440884019361375
"discharge_disposition_Home, race_Caucasian, glipizide",diabetesMed,0.058096503636389615,0.7615985825939103,0.058096503636389615,1.0,1.3130276537465762,1.0,0.013850288813253328,inf,0.25310599050378485,0.07628231586056808,1.0,0.538141157930284
"admission_type_Emergency, insulin, metformin",diabetesMed,0.05225256118993527,0.7615985825939103,0.05225256118993527,1.0,1.3130276537465762,1.0,0.012457084650779,inf,0.2515453037841097,0.0686090578214701,1.0,0.5343045289107351
"insulin, race_Caucasian, metformin",diabetesMed,0.07547115892951548,0.7615985825939103,0.07547115892951548,1.0,1.3130276537465762,1.0,0.017992431262076752,inf,0.25786260721737114,0.09909571873475666,1.0,0.5495478593673784
"diag_2_cat_Circulatory, n_active_meds_high",diabetesMed,0.09398888364982068,0.7615985825939103,0.09398888364982068,1.0,1.3130276537465762,1.0,0.022407083082533294,inf,0.2631329937390591,0.12341000337698398,1.0,0.561705001688492
"insulin, metformin, num_lab_procedures_high",diabetesMed,0.05319559346735822,0.7615985825939103,0.05319559346735822,1.0,1.3130276537465762,1.0,0.012681904882376326,inf,0.2517958469153688,0.06984728528010205,1.0,0.534923642640051
"gender, metformin",diabetesMed,0.10044722591338391,0.7615985825939103,0.10044722591338391,1.0,1.3130276537465762,1.0,0.023946761032260427,inf,0.26502215798084405,0.13188998536640276,1.0,0.5659449926832014
"diag_3_cat_Circulatory, n_active_meds_high",diabetesMed,0.08960235472301999,0.7615985825939103,0.08960235472301999,1.0,1.3130276537465762,1.0,0.021361328368891194,inf,0.2618651516102705,0.11765036959213537,1.0,0.5588251847960677
"gender, glipizide",diabetesMed,0.06486918999242716,0.7615985825939103,0.06486918999242716,1.0,1.3130276537465762,1.0,0.015464906840179565,inf,0.25493911103641115,0.08517504033619751,1.0,0.5425875201680987
"glyburide, gender",diabetesMed,0.05732493177304356,0.7615985825939103,0.05732493177304356,1.0,1.3130276537465762,1.0,0.01366634498740097,inf,0.25289882531261837,0.07526922066714194,1.0,0.537634610333571
"insulin, gender",diabetesMed,0.23931587294783316,0.7615985825939103,0.23931587294783316,1.0,1.3130276537465762,1.0,0.05705324331853909,inf,0.31340395957774514,0.31422835916100705,1.0,0.6571141795805036
"time_in_hospital_high, race_Caucasian, glipizide",diabetesMed,0.051695314844185346,0.7615985825939103,0.051695314844185346,1.0,1.3130276537465762,1.0,0.01232423633210785,inf,0.2513974897919208,0.06787737795955123,1.0,0.5339386889797756
"admission_type_Emergency, n_active_meds_high",diabetesMed,0.14922771371826196,0.7615985825939103,0.14922771371826196,1.0,1.3130276537465762,1.0,0.03557609846670383,inf,0.2802176578271165,0.19594011481745524,1.0,0.5979700574087277
"change, num_medications_high, glipizide",diabetesMed,0.057239201566005114,0.7615985825939103,0.057239201566005114,1.0,1.3130276537465762,1.0,0.013645906784528483,inf,0.252875827889847,0.07515665453453904,1.0,0.5375783272672695
"num_medications_high, insulin, metformin",diabetesMed,0.06665523597239488,0.7615985825939103,0.06665523597239488,1.0,1.3130276537465762,1.0,0.015890702733356313,inf,0.2554269618199075,0.08752016809875802,1.0,0.543760084049379
"number_diagnoses_high, metformin, change",diabetesMed,0.06528355265977967,0.7615985825939103,0.06528355265977967,1.0,1.3130276537465762,1.0,0.015563691487396565,inf,0.25505212632608754,0.08571910997711155,1.0,0.5428595549885558
"admission_source_Emergency_Room, metformin, change",diabetesMed,0.0875162530184177,0.7615985825939103,0.0875162530184177,1.0,1.3130276537465762,1.0,0.02086399876566075,inf,0.2612664808493313,0.1149112603654647,1.0,0.5574556301827324
"num_medications_high, change, metformin",diabetesMed,0.09777530112735222,0.7615985825939103,0.09777530112735222,1.0,1.3130276537465762,1.0,0.023309770376068004,inf,0.26423729887241854,0.12838167423361224,1.0,0.5641908371168061
"insulin, change, glipizide",diabetesMed,0.06201151642447883,0.7615985825939103,0.06201151642447883,1.0,1.3130276537465762,1.0,0.014783633411096765,inf,0.254162414124027,0.0814228359161007,1.0,0.5407114179580503
"change, metformin, num_procedures_high",diabetesMed,0.055295983539800246,0.7615985825939103,0.055295983539800246,1.0,1.3130276537465762,1.0,0.013182640852752184,inf,0.2523556725199268,0.0726051555288732,1.0,0.5363025777644366
"change, metformin, num_lab_procedures_high",diabetesMed,0.08064354808750196,0.7615985825939103,0.08064354808750196,1.0,1.3130276537465762,1.0,0.01922553616871662,inf,0.2593133674214755,0.10588720873513188,1.0,0.552943604367566
"time_in_hospital_high, change, metformin",diabetesMed,0.08878791775615472,0.7615985825939103,0.08878791775615472,1.0,1.3130276537465762,1.0,0.021167165441602603,inf,0.2616310978000094,0.11658099133240779,1.0,0.5582904956662039
"insulin, n_active_meds_high, glipizide",diabetesMed,0.06201151642447883,0.7615985825939103,0.06201151642447883,1.0,1.3130276537465762,1.0,0.014783633411096765,inf,0.254162414124027,0.0814228359161007,1.0,0.5407114179580503
"admission_source_Physician_Referral, change, metformin",diabetesMed,0.05763927586551788,0.7615985825939103,0.05763927586551788,1.0,1.3130276537465762,1.0,0.013741285064600081,inf,0.2529831849953755,0.0756819631533526,1.0,0.5378409815766763
"change, race_Caucasian, glipizide",diabetesMed,0.06975581179361881,0.7615985825939103,0.06975581179361881,1.0,1.3130276537465762,1.0,0.016629884403911152,inf,0.25627831963750863,0.09159130989456304,1.0,0.5457956549472815
"time_in_hospital_high, change, glipizide",diabetesMed,0.05228113792561476,0.7615985825939103,0.05228113792561476,1.0,1.3130276537465762,1.0,0.012463897385069832,inf,0.25155288867446635,0.06864657986567108,1.0,0.5343232899328355
"discharge_disposition_Home, change, glipizide",diabetesMed,0.05753925729063969,0.7615985825939103,0.05753925729063969,1.0,1.3130276537465762,1.0,0.013717440494582178,inf,0.2529563371740448,0.0755506359986492,1.0,0.5377753179993245
"discharge_disposition_Home, change, metformin",diabetesMed,0.10761998656893423,0.7615985825939103,0.10761998656893423,1.0,1.3130276537465762,1.0,0.02565675733925825,inf,0.267152349691778,0.14130801846084576,1.0,0.5706540092304229
"admission_type_Emergency, change, metformin",diabetesMed,0.0819580779287582,0.7615985825939103,0.0819580779287582,1.0,1.3130276537465762,1.0,0.01953892194609471,inf,0.2596846741684954,0.10761322276837641,1.0,0.5538066113841882
"change, metformin, race_Caucasian",diabetesMed,0.12496606512638062,0.7615985825939103,0.12496606512638062,1.0,1.3130276537465762,1.0,0.029792087053790856,inf,0.2724481964696853,0.16408389929083336,1.0,0.5820419496454167
"admission_source_Emergency_Room, change, glipizide",diabetesMed,0.05015217111749325,0.7615985825939103,0.05015217111749325,1.0,1.3130276537465762,1.0,0.011956348680403142,inf,0.2509890638867578,0.06585118757269895,1.0,0.5329255937863495
"admission_source_Physician_Referral, n_active_meds_high",diabetesMed,0.09900410076157,0.7615985825939103,0.09900410076157,1.0,1.3130276537465762,1.0,0.023602717950573615,inf,0.26459767198452216,0.12999512213425385,1.0,0.564997561067127
"n_active_meds_high, insulin, metformin",diabetesMed,0.10427650849443468,0.7615985825939103,0.10427650849443468,1.0,1.3130276537465762,1.0,0.024859667427231377,inf,0.26615514683596797,0.13691793928933246,1.0,0.5684589696446662
"time_in_hospital_high, glipizide",diabetesMed,0.06788403560661266,0.7615985825939103,0.06788403560661266,1.0,1.3130276537465762,1.0,0.016183650307861917,inf,0.25576368876080685,0.08913361599939963,1.0,0.5445668079996998
"insulin, change, age_num_high",diabetesMed,0.14344092474316658,0.7615985825939103,0.14344092474316658,1.0,1.3130276537465762,1.0,0.03419651977281116,inf,0.27832454794154937,0.1883419008667592,1.0,0.5941709504333796
"num_medications_high, glipizide",diabetesMed,0.07164187634846471,0.7615985825939103,0.07164187634846471,1.0,1.3130276537465762,1.0,0.017079524867105796,inf,0.25679897803703067,0.09406776481182694,1.0,0.5470338824059134
"insulin, num_medications_high",diabetesMed,0.2921256804835184,0.7615985825939103,0.2921256804835184,1.0,1.3130276537465762,1.0,0.06964317628798924,inf,0.33678495014331267,0.38356909684439616,1.0,0.691784548422198
"discharge_disposition_Home, gender, metformin",diabetesMed,0.06714104047894609,0.7615985825939103,0.06714104047894609,1.0,1.3130276537465762,1.0,0.01600651921630039,inf,0.25555998039455946,0.08815804285017448,1.0,0.5440790214250872
insulin,diabetesMed,0.5104090759712518,0.7615985825939103,0.5104090759712518,1.0,1.3130276537465762,1.0,0.12168224716847892,inf,0.48694002626586885,0.6701812314734906,1.0,0.8350906157367454
"insulin, num_lab_procedures_high",diabetesMed,0.27183619815108523,0.7615985825939103,0.27183619815108523,1.0,1.3130276537465762,1.0,0.06480613494150136,inf,0.3274008084455084,0.3569284454617088,1.0,0.6784642227308544
"gender, metformin, race_Caucasian",diabetesMed,0.07822881392258563,0.7615985825939103,0.07822881392258563,1.0,1.3130276537465762,1.0,0.018649860121141656,inf,0.25863405257936506,0.1027165960001501,1.0,0.5513582980000751
"gender, change, metformin",diabetesMed,0.0802434737879892,0.7615985825939103,0.0802434737879892,1.0,1.3130276537465762,1.0,0.019130157888645027,inf,0.25920057168600763,0.10536190011631832,1.0,0.5526809500581592
"insulin, admission_source_Emergency_Room, race_AfricanAmerican",diabetesMed,0.06131138640033149,0.7615985825939103,0.06131138640033149,1.0,1.3130276537465762,1.0,0.014616721420971479,inf,0.25397284461763275,0.080503545833177,1.0,0.5402517729165885
"insulin, num_procedures_high",diabetesMed,0.18386271736179577,0.7615985825939103,0.18386271736179577,1.0,1.3130276537465762,1.0,0.043833132427187366,inf,0.29210945569775376,0.24141683238902853,1.0,0.6207084161945142
"insulin, number_outpatient_high",diabetesMed,0.06581222226985012,0.7615985825939103,0.06581222226985012,1.0,1.3130276537465762,1.0,0.01568972707177689,inf,0.25519646380446914,0.08641326779482945,1.0,0.5432066338974147
"time_in_hospital_high, insulin",diabetesMed,0.27758012202266136,0.7615985825939103,0.27758012202266136,1.0,1.3130276537465762,1.0,0.0661754945339578,inf,0.3300039556962025,0.36447037634610335,1.0,0.6822351881730517
"time_in_hospital_high, insulin, race_AfricanAmerican",diabetesMed,0.05352422592767228,0.7615985825939103,0.05352422592767228,1.0,1.3130276537465762,1.0,0.012760251326720845,inf,0.251883274709017,0.07027878878841319,1.0,0.5351393943942065
rosiglitazone,diabetesMed,0.06658379413319616,0.7615985825939103,0.06658379413319616,1.0,1.3130276537465762,1.0,0.01587367089762924,inf,0.25540741194299443,0.0874263629882556,1.0,0.5437131814941278
